              18005  H2O v2,2v2,v 
  639507.2038  8.9786-17.1287 3 7145.1084 25  1800514041211 1 2    1211 2 4     
  640545.8563  0.4878-11.6078 3 4468.6976 13  180051404 6 4 3 4     5 5 0 4     
  641468.6164  3.4470-19.1724 3 5183.5911 35  18005140417 315 1    1612 4 0     
  644219.5376 11.5459-19.8652 3 7576.3284105  18005140417 413 3    1811 8 1     
  646738.0748  1.2875-16.8045 3 5826.1337 23  18005140411 6 5 4    12 4 8 3     
  647029.9042 25.6684-20.0462 3 8894.6684135  18005140422 121 4    23 122 2     
  648332.3352  8.9909-18.4859 3 7758.7845111  18005140418 415 3    18 514 2     
  648412.6239  2.7302-16.0518 3  5919.009 87  18005140414 213 3    13 5 8 2     
  648922.8039  5.4715-18.8327 3 6353.4027 99  18005140416 016 4    17 8 9 1     
  649591.8189  2.9262-15.0291 3 6525.0531111  18005140418 712 1    19 415 1     
  650314.8855  7.9931-18.6284 3 7708.9804 37  18005140418 414 2    17 413 4     
  651512.6598  0.1570-11.8772 3  4027.804 33  180051404 5 1 4 3     4 1 3 4     
  652003.7387  5.0810-17.1906 3 6938.6377 93  18005140415 510 3    14 8 7 2     
  652347.2327  2.2961-16.1176 3  5429.129 25  18005140412 4 8 2    13 113 3     
  652856.7308  1.0006-14.4112 3 5207.8021 57  180051404 9 7 2 2    10 4 7 3     
  655991.5251  6.4988-19.9455 3 6723.0156 99  1800514041611 6 1    16 413 2     
  658006.2510  0.2000 -4.0054 3 1618.5571  9 -180051404 1 1 0 1     1 0 1 1     
  659323.0639  0.1424-12.0199 3 3827.3927 15  180051404 2 1 1 4     3 1 2 3     
  659953.1271  7.5214-17.7082 3 7758.3969111  18005140418 415 3    17 512 3     
  661128.7823  8.3093-18.8611 3 7897.6037 93  1800514041510 6 4    1510 5 2     
  661280.7787  8.3109-19.3377 3 7897.6026 31  1800514041510 5 4    1510 6 2     
  663334.3999  5.4996-17.5809 3 7280.5928 93  18005140415 7 9 4    14 9 6 3     
  664552.0898  1.5994-15.9932 3 5742.0371 81  18005140413 212 4    12 4 9 3     
  664916.5962  2.8256-14.3151 3 6266.3706 75  18005140412 8 5 2    11 9 2 2     
  664930.7606  2.8535-14.7929 3 6266.3706 25  18005140412 8 4 2    11 9 3 2     
  669034.6465  0.3422-13.7623 3 4564.3666 15  180051404 7 3 4 4     8 5 3 2     
  670049.3939  0.1419-14.0022 3 3864.7638 15  180051404 2 2 0 4     3 2 1 3     
  671461.5407  0.5095-12.8371 3 5171.0601 57  180051404 9 5 5 4    10 2 8 4     
  674477.0249  8.3616-17.9648 3  7464.583 27  1800514041311 3 2    1212 0 2     
  674477.2827  8.3623-17.4877 3  7464.583 81  1800514041311 2 2    1212 1 2     
  676248.7276  4.4515-17.6668 3  6659.447 93  18005140415 312 3    16 115 4     
  676322.4787  3.3934-16.9216 3 6612.5484 75  18005140412 9 4 3    13 7 7 4     
  677173.3757  6.8699-18.7962 3 7581.5342 33  18005140416 7 9 3    17 612 2     
  677175.6574  3.9734-16.5770 3 6682.4573 29  18005140414 6 8 3    14 7 7 2     
  679831.8344  0.4887-11.0796 3  4468.693 39  180051404 6 4 2 4     5 5 1 4     
  680785.3862  0.1787-13.5786 3  4027.804 33  180051404 5 5 0 2     4 1 3 4     
  681556.1848  9.9286-19.9767 3 7419.6023105  1800514041712 5 1    16 710 2     
  683796.7800  1.2283-11.7311 3 4759.8531 45  180051404 7 5 3 4     6 6 0 4     
  691548.6558  1.2302-12.1984 3 4759.8525 15  180051404 7 5 2 4     6 6 1 4     
  693788.9497  4.5678-19.3563 3 5996.6892 87  18005140414 411 2    1411 4 1     
  694862.1199  1.2891-14.5978 3 5473.8025 63  18005140410 6 5 3    10 7 4 2     
  698994.8637  0.1424-12.9636 3  3951.315 27  180051404 4 0 4 4     4 2 3 3     
  699589.7957  0.1922-11.2342 3 4224.8167 11  180051404 5 3 2 4     4 4 1 4     
  700726.6481  7.6309-17.7307 3 7876.4342105  18005140417 612 4    17 611 3     
  701638.6181  1.2761-15.0197 3 5473.8115 21  18005140410 6 4 3    10 7 3 2     
  703489.4769  1.4155-16.6718 3 3512.4046 69  18005140411 4 7 1    1211 2 0     
  707177.1637  4.0961-16.2249 3 6682.0042 87  18005140414 5 9 4    15 312 3     
  708415.4463  8.8782-17.5845 3 7599.0928105  18005140417 611 2    16 710 3     
  708507.8881  2.4024-13.5614 3 5406.5476 19  180051404 9 7 3 3     8 8 0 3     
  708592.8144  2.4025-13.0842 3 5406.5476 57  180051404 9 7 2 3     8 8 1 3     
  712639.9080  7.2392-16.7667 3 7428.7564123  18005140420 714 1    21 417 1     
  717266.1013  5.8900-19.9975 3 6465.1244105  18005140417 116 2    1610 7 1     
  719411.6131  3.8787-18.1479 3 6659.4397 31  18005140415 412 3    16 215 4     
  719522.7360  3.6397-17.4254 3 6681.5924 87  18005140414 5 9 4    14 7 8 2     
  720452.4458  0.0655 -9.4187 3  3722.731 27  180051404 4 4 1 2     5 3 2 2     
  721680.7454 11.6386-19.4661 3 8594.8095117  18005140419 514 3    20 417 3     
  722147.1895  3.2920-18.0607 3 6589.7464 27  18005140413 7 6 4    14 5 9 3     
  722613.5419  0.5085-12.8810 3 4837.6995 51  180051404 8 4 4 4     9 2 7 3     
  723229.9901  9.9419-18.9224 3 8394.9593117  18005140419 415 3    18 712 3     
  724667.5180  0.0500 -8.3656 3  3825.213 15 -180051404 2 1 1 4     2 0 2 4     
  726904.4476  2.2213-15.9690 3 6109.5274 25  18005140412 6 7 4    13 6 8 2     
  727321.2430  2.9668-15.8362 3 4865.2263 37  18005140418 018 1    18 711 0     
  731357.6502  0.5923-13.5330 3 4817.7359 63  18005140410 4 7 2     9 2 8 4     
  735166.2020  0.1500 -8.6243 3  3725.942  5 -180051404 2 1 1 3     2 0 2 3     
  736807.7181  3.9808-15.1238 3 6534.1736 75  18005140412 9 4 2    1110 1 3     
  736813.4750  3.9803-15.6009 3 6534.1736 25  18005140412 9 3 2    1110 2 3     
  739495.5616  2.4043-17.1612 3 4894.5859 99  1800514041611 6 0    15 411 1     
  744041.2004  5.3024-17.6611 3 7464.4865 93  18005140415 8 8 4    16 511 4     
  749641.5553  1.4224-17.0014 3 3487.3993 25  1800514041211 1 0    11 4 8 1     
  750397.8476  3.6849-16.6596 3 6450.4156 31  18005140415 313 3    14 6 8 2     
  750450.4992  0.4202-10.6782 3  4240.942 23  18005140411 8 4 1    10 9 1 1     
  750510.4866  0.4203-10.2011 3  4240.942 69  18005140411 8 3 1    10 9 2 1     
  751379.0259  0.1468 -9.1731 3 3601.8589 33  180051404 5 2 3 2     6 1 6 2     
  753633.3849  0.1268-11.3507 3 4125.1487 11  180051404 5 3 3 3     4 3 2 4     
  753747.7691  0.2920-11.9555 3 4381.9041 39  180051404 6 6 1 2     5 5 0 3     
  754332.0773  8.6204-19.8385 3 7470.3037111  18005140418 415 2    19 910 1     
  755336.0502  7.6210-18.4456 3 7537.4814 29  1800514041410 5 4    1410 4 2     
  755345.6371 13.8870-17.9766 3 7537.4821 87  1800514041410 4 4    1410 5 2     
  757088.4460  0.3311-18.0823 3  4381.904 13  180051404 6 6 0 2     5 5 1 3     
  761336.4661  0.4091-11.6415 3 4792.3404 57  180051404 9 2 8 4     8 3 5 4     
  762287.8019  1.4593-13.9184 3 5862.3387 75  18005140412 5 8 3    13 211 3     
  762660.5473  0.4099-13.6988 3 4600.4974 17  180051404 8 2 7 4     9 4 6 2     
  774286.1931  0.2696-12.3416 3  4368.637 39  180051404 6 4 3 3     7 5 2 2     
  774763.1267  5.0894-19.4928 3 6800.0546 25  1800514041210 2 3    13 8 5 4     
  774855.3045  0.1105 -8.6611 3 3136.4125 21  18005140410 3 7 1    11 210 1     
  775495.8810  0.0500 -7.9824 3 3196.0934  5 -180051404 2 0 2 2     1 1 1 2     
  775658.5044  3.6665-16.7328 3 6777.5285 31  18005140415 610 2    14 6 9 4     
  777714.1609  5.0906-19.0041 3 6799.9562 75  1800514041210 3 3    13 8 6 4     
  778031.3272  1.9229-13.3519 3 5835.2864111  18005140418 415 1    17 512 1     
  778804.5183  9.9940-19.9202 3 7685.1097117  18005140419 218 4    20 813 1     
  779510.8739  7.7425-19.3344 3 8285.9571 37  18005140418 613 4    19 316 4     
  782512.2863  2.4457-12.8434 3 5096.2458 17  180051404 8 6 3 4     7 7 0 4     
  783201.2009  0.2552-11.1504 3 4381.9041 39  180051404 6 3 3 4     5 5 0 3     
  783871.6684  2.4465-12.3648 3 5096.2458 51  180051404 8 6 2 4     7 7 1 4     
  787748.7312  4.4155-18.2670 3 5996.5157 41  18005140420 119 1    21 616 0     
  788046.1534  0.3160-10.7221 3 4426.0664 45  180051404 7 2 6 4     7 2 5 3     
  790950.9787  0.1755-12.3168 3 4050.5126 33  180051404 5 1 5 4     5 5 0 2     
  793616.3240  0.0400 -7.1085 3 3175.4413  9 -180051404 1 1 0 2     1 0 1 2     
  794606.9374  5.8104-17.9179 3 7296.6042 99  18005140416 412 4    15 8 7 2     
  794896.1236 12.9088-19.3675 3 8741.6068117  18005140419 613 3    19 614 4     
  795812.0155  1.0306-14.1477 3 5273.6327 69  18005140411 5 6 2    10 3 7 4     
  796057.1189  0.3040-12.2008 3   4526.72 45  180051404 7 3 5 4     6 5 2 3     
  796793.4818 15.6558-19.9422 3 8305.9254 41  18005140420 317 2    20 218 3     
  798984.1650  1.0564-14.0571 3 5144.4089 63  18005140410 2 8 4    11 4 7 2     
  799377.4432  9.1259-16.9894 3 7193.2206 39  18005140419 812 1    20 515 1     
  801184.2074  8.9131-17.7290 3 7460.3565 27  1800514041311 3 2    1311 2 4     
  801184.5663  8.9140-17.2519 3 7460.3565 81  1800514041311 2 2    1311 3 4     
  802241.5900  3.3741-18.4971 3 5457.2366 93  18005140415 015 2    14 9 6 1     
  803453.2781  3.1334-12.2615 3 5037.3408 75  1800514041210 3 1    1111 0 1     
  803453.4746  3.1334-12.7386 3 5037.3408 25  1800514041210 2 1    1111 1 1     
  803575.4667  0.9278-14.6318 3 5229.5773 19  180051404 9 6 4 3     9 7 3 2     
  804922.3321  6.7217-17.0445 3 7139.5907 75  1800514041211 2 2    1310 3 3     
  804924.3145  6.7217-17.5216 3 7139.5907 25  1800514041211 1 2    1310 4 3     
  805219.7643  1.6821-15.5655 3  5714.532 23  18005140411 7 5 2    11 5 6 4     
  805309.2790  0.1425-15.8311 3 3858.8755  5  180051404 2 2 1 4     3 2 2 3     
  805535.7978  0.9205-14.1377 3 5229.5791 57  180051404 9 6 3 3     9 7 2 2     
  811327.1049  1.6864-16.7560 3 5208.8956 81  18005140413 112 2    14 8 7 1     
  815153.8239  5.6740-15.4566 3 6318.9172 23  18005140411 9 3 3    1010 0 2     
  815155.6924  5.6740-14.9794 3 6318.9172 69  18005140411 9 2 3    1010 1 2     
  817925.9690  0.0750 -9.7871 3 3719.4929  9 -180051404 4 4 0 2     5 3 3 2     
  818393.0097  0.6897-17.6686 3  4240.942 19  180051404 9 2 8 2    10 9 1 1     
  819620.4029  2.1301-16.8074 3 6417.2957 81  18005140413 6 8 4    12 8 5 3     
  820224.0240  0.1500-10.2257 3 4049.5361 33 -180051404 5 1 5 4     5 1 4 3     
  821296.0674  2.0552-19.8655 3 4469.7969 21  1800514041010 0 1    11 111 2     
  822085.8659  2.3395-15.2397 3 6111.4676 75  18005140412 6 6 4    13 6 7 2     
  822906.6411  0.4002-13.7956 3 5039.6276 57  180051404 9 4 6 4     8 6 3 3     
  823270.4972  0.6940-14.6216 3 5169.0392 19  180051404 9 5 4 4    10 3 7 3     
  823670.6000  0.3000-10.2653 3 4126.4634 33 -180051404 5 3 2 3     4 3 1 4     
  826282.3506  2.3172-17.3052 3 6111.4676 81  18005140413 410 4    13 6 7 2     
  828215.2593  1.4308-14.0412 3 5034.3871 69  18005140411 111 4    11 3 8 2     
  828831.7375  8.2729-18.7604 3 8266.4451111  18005140418 513 4    17 810 4     
  828984.7923  1.4625-15.0994 3 5289.1521 69  18005140411 2 9 3    12 012 4     
  829635.2961  0.9052-17.1711 3 4483.2277 69  18005140411 9 2 1    10 2 9 2     
  829977.1307 10.5517-18.4853 3  8334.258117  18005140419 514 2    20 417 2     
  830057.4441  8.8165-17.8807 3 7495.4655111  18005140418 316 3    18 415 2     
  830098.9074  5.3015-18.2294 3 6379.3884123  180051404201011 0    20 318 1     
  832698.4074  0.4528-11.7412 3 4689.3286 19  180051404 9 2 8 3     8 3 5 3     
  834760.6215  2.1646-14.4743 3 6095.5132 35  18005140417 711 1    18 414 1     
  835126.0537  4.5219-19.8083 3 5066.2277 99  18005140416 413 1    1513 2 0     
  835647.8080  0.6785-15.2884 3 5670.6153 69  18005140411 5 7 4    10 7 4 3     
  842959.9879  2.4277-17.7987 3 5429.1185 87  18005140414 9 6 1    13 013 3     
  844364.5491  6.2298-17.9747 3 7680.8155 35  18005140417 413 4    16 710 4     
  846300.6181  1.8871-17.0095 3  4506.734 93  1800514041511 4 0    15 213 1     
  846532.5548 10.8160-17.2854 3 7193.2206 39  18005140419 218 2    20 515 1     
  847365.3232  4.6147-17.6052 3 6683.4367 33  18005140416 313 2    15 412 3     
  847452.0322  0.5206-12.3991 3 4756.3941 57  180051404 9 5 4 2     8 4 5 3     
  848956.7351 15.5144-19.4361 3 8305.9398123  18005140420 417 2    20 318 3     
  849088.1133  7.9356-19.3247 3 6747.4636111  18005140418 811 1    1913 6 0     
  850017.1651  7.1537-17.0852 3 7199.1145 81  1800514041310 4 4    1310 3 2     
  850024.6418  7.1528-17.5623 3 7199.1145 27  1800514041310 3 4    1310 4 2     
  852022.2068  1.5520-14.7373 3 6263.6992 81  18005140413 5 9 4    14 212 4     
  853854.1396  6.1121-19.7841 3  7461.627 31  18005140415 8 7 4    16 610 3     
  856456.3664  7.1937-19.3261 3 7869.0354 93  1800514041510 5 2    16 8 8 4     
  857984.6574  4.1441-13.8496 3 5836.9839 63  18005140410 8 3 3     9 9 0 3     
  857997.9755  4.1442-14.3267 3 5836.9839 21  18005140410 8 2 3     9 9 1 3     
  859221.9814  7.0005-18.5814 3  7792.018 35  18005140417 711 2    16 8 8 3     
  859965.6990  0.0300 -4.2034 3 1664.9646  5 -180051404 2 1 1 1     2 0 2 1     
  860018.5733  2.8022-17.9021 3 5466.4025111  1800514041810 9 0    17 314 1     
  860166.4153  7.1462-18.8200 3 7581.5342 35  18005140417 513 3    17 612 2     
  865569.2611  5.0665-18.0768 3 7280.5994 31  18005140415 7 8 4    14 9 5 3     
  866679.6328  5.1658-16.3391 3 7041.7273 93  18005140415 6 9 3    15 7 8 2     
  870902.1142  7.3582-17.3417 3 7045.4337 31  18005140415 510 4    16 511 2     
  871080.9470  0.0750 -8.4903 3 3597.8661 33 -180051404 5 2 3 2     4 3 2 2     
  873782.0024  1.9847-17.4463 3 4534.9635 99  18005140416 215 1    1511 4 0     
  877585.1275  0.6161-14.8572 3   4782.92 15  180051404 7 7 1 2     7 5 2 4     
  885319.7087  0.6134-14.3699 3 4782.6621 45  180051404 7 7 0 2     7 5 3 4     
  887061.9121  9.2690-18.4494 3 8080.5042111  18005140418 414 4    17 8 9 2     
  888561.6228  3.9619-17.1722 3 6238.2429 29  18005140414 5 9 2    15 214 3     
  888992.2710 10.1786-19.3367 3 7422.8739123  18005140420 714 1    2112 9 0     
  892002.7521  2.0065-17.6643 3 5034.3871 75  1800514041210 3 1    11 3 8 2     
  893306.2687  0.1477-10.8874 3 4066.1226 33  180051404 5 2 3 3     4 2 2 4     
  897465.6613  1.0131-15.7280 3 3655.4829 29  18005140414 9 5 0    14 014 1     
  899302.1230  0.0300 -4.5680 3 1634.9671  5 -180051404 2 0 2 1     1 1 1 1     
