  960245.7180  0.1200 -1.6392 2  160.1991 25 -25501 123111212      101111       
  960245.7180  0.1200 -1.6771 2  160.1984 23 -25501 123111211      101110       
  960308.8670  0.1200 -1.6775 2  160.2205 23 -25501 123111111      101010       
  960308.8670  0.1200 -1.7189 2  160.2211 21 -25501 123111110      1010 9       
  960327.1825  0.1153 -4.0110 2  160.2205 21  25501 123111110      101010       
  960950.4317  0.3096 -4.0144 2  160.1991 23  25501 123111111      101111       
  960968.8306  0.3151 -6.4416 2  160.1991 21  25501 123111110      101111       
  960972.5949  0.3147 -5.9651 2  160.1984 23  25501 123111111      101110       
  960990.9939  0.3097 -4.1129 2  160.1984 21  25501 123111110      101110       
 1046699.9178  0.3964 -6.8141 2  192.2530 25  25501 123121312      111111       
 1047404.8540  0.1756 -4.1364 2  192.2295 25  25501 123121312      111212       
 1047426.6728  0.1675 -1.5984 2  192.2295 27  25501 123121313      111212       
 1047426.8310  0.1672 -1.6332 2  192.2287 25  25501 123121312      111211       
 1047490.1443  0.1781 -1.6335 2  192.2530 25  25501 123121212      111111       
 1047490.3061  0.1779 -1.6714 2  192.2536 23  25501 123121211      111110       
 1047508.7050  0.1858 -4.0470 2  192.2530 23  25501 123121211      111111       
 1048195.0805  0.4273 -4.0497 2  192.2295 25  25501 123121212      111212       
 1048213.6412  0.4312 -6.5493 2  192.2295 23  25501 123121211      111212       
 1048217.0575  0.4326 -6.0713 2  192.2287 25  25501 123121212      111211       
 1048235.6182  0.4274 -4.1399 2  192.2287 23  25501 123121211      111211       
 1133787.2754  0.5370 -6.9225 2  227.1935 27  25501 123131413      121212       
 1134555.6831  0.3025 -4.1739 2  227.1679 27  25501 123131413      121313       
 1134577.3656  0.2999 -1.5723 2  227.1679 29  25501 123131414      121313       
 1134577.5019  0.2995 -1.6045 2  227.1671 27  25501 123131413      121312       
 1134641.0290  0.3131 -1.6048 2  227.1935 27  25501 123131313      121212       
 1134641.1681  0.3127 -1.6396 2  227.1941 25  25501 123131312      121211       
 1134659.7288  0.3159 -4.0914 2  227.1935 25  25501 123131312      121212       
