!Produced on 2013-10-29 02:22:33.096074
!Based on the ansatz of Andrew et al. 2009 (eq 1 - 5):
!2009 ApJ, 700, 1502
!Format:
!         8      5000       100        50
!(8ES18.9)
! radius            theta             dens_gas          T                 dens_dust         d2g_mass          d2g_num           r_dust            
   1.647126063e+00   1.519335907e+00   4.610876048e+13   0.000000000e+00   8.347947738e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.647126063e+00   1.532193158e+00   5.812506558e+13   0.000000000e+00   1.052348850e+00   1.000000002e-05   1.810490602e-14   2.207729393e-02
   1.647126063e+00   1.545050409e+00   6.858456165e+13   0.000000000e+00   1.266498996e+00   1.019957811e-05   1.846624029e-14   2.207729393e-02
   1.647126063e+00   1.557907660e+00   7.574817632e+13   0.000000000e+00   5.127199036e+02   3.738623413e-03   6.768742543e-12   2.207729393e-02
   1.647126063e+00   1.570764911e+00   7.830705632e+13   0.000000000e+00   1.417855962e+04   1.000080458e-01   1.810636268e-10   2.207729393e-02
   1.698254037e+00   5.707963268e-01   1.019072167e-73   0.000000000e+00   1.845020579e-87   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   5.985732319e-01   5.841589621e-69   0.000000000e+00   1.057614309e-82   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   6.263501370e-01   2.459371085e-64   0.000000000e+00   4.452668229e-78   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   6.541270421e-01   7.604733455e-60   0.000000000e+00   1.376829843e-73   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   6.819039472e-01   1.727073601e-55   0.000000000e+00   3.126850518e-69   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   7.096808524e-01   2.880743629e-51   0.000000000e+00   5.215559260e-65   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   7.374577575e-01   3.529110767e-47   0.000000000e+00   6.389421867e-61   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   7.652346626e-01   3.175359376e-43   0.000000000e+00   5.748958299e-57   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   7.930115677e-01   2.098395732e-39   0.000000000e+00   3.799125746e-53   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   8.207884728e-01   1.018471356e-35   0.000000000e+00   1.843932816e-49   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   8.485653779e-01   3.630589602e-32   0.000000000e+00   6.573148344e-46   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   8.763422830e-01   9.505444161e-29   0.000000000e+00   1.720951729e-42   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   9.041191882e-01   1.827824884e-25   0.000000000e+00   3.309259770e-39   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   9.318960933e-01   2.581449725e-22   0.000000000e+00   4.673690459e-36   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   9.596729984e-01   2.677686150e-19   0.000000000e+00   4.847925603e-33   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   9.874499035e-01   2.039964400e-16   0.000000000e+00   3.693336369e-30   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   1.015226809e+00   1.141438245e-13   0.000000000e+00   2.066563212e-27   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   1.043003714e+00   4.690824301e-11   0.000000000e+00   8.492693299e-25   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   1.070780619e+00   1.415835600e-08   0.000000000e+00   2.563357044e-22   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   1.098557524e+00   3.138653729e-06   0.000000000e+00   5.682503071e-20   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   1.126334429e+00   5.110235293e-04   0.000000000e+00   9.252032958e-18   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   1.154111334e+00   6.110901793e-02   0.000000000e+00   1.106373025e-15   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   1.181888239e+00   5.367062179e+00   0.000000000e+00   9.717015620e-14   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   1.209665144e+00   3.462062185e+02   0.000000000e+00   6.268031040e-12   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   1.237442050e+00   1.640212122e+04   0.000000000e+00   2.969588627e-10   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   1.262190891e+00   3.934533242e+05   0.000000000e+00   7.123435446e-09   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   1.275048141e+00   1.861294825e+06   0.000000000e+00   3.369856783e-08   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   1.287905392e+00   8.241761138e+06   0.000000000e+00   1.492163106e-07   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   1.300762643e+00   3.415920703e+07   0.000000000e+00   6.184492319e-07   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   1.313619894e+00   1.325190885e+08   0.000000000e+00   2.399245639e-06   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   1.326477145e+00   4.812070733e+08   0.000000000e+00   8.712208824e-06   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   1.339334396e+00   1.635567483e+09   0.000000000e+00   2.961179553e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   1.352191646e+00   5.203407468e+09   0.000000000e+00   9.420720305e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   1.365048897e+00   1.549494743e+10   0.000000000e+00   2.805345665e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   1.377906148e+00   4.318921207e+10   0.000000000e+00   7.819366244e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   1.390763399e+00   1.126790970e+11   0.000000000e+00   2.040044458e-03   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   1.403620650e+00   2.751657256e+11   0.000000000e+00   4.981849593e-03   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   1.416477901e+00   6.289675216e+11   0.000000000e+00   1.138739785e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   1.429335152e+00   1.345689939e+12   0.000000000e+00   2.436358985e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   1.442192402e+00   2.694912656e+12   0.000000000e+00   4.879114028e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   1.455049653e+00   5.051580581e+12   0.000000000e+00   9.145839152e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   1.467906904e+00   8.863245507e+12   0.000000000e+00   1.604682267e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   1.480764155e+00   1.455597081e+13   0.000000000e+00   2.635344832e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   1.493621406e+00   2.237548594e+13   0.000000000e+00   4.051060695e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   1.506478657e+00   3.219487021e+13   0.000000000e+00   5.828850986e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   1.519335907e+00   4.335945195e+13   0.000000000e+00   7.850188014e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.698254037e+00   1.532193158e+00   5.465926566e+13   0.000000000e+00   9.896008678e-01   1.000000002e-05   1.810490602e-14   2.207729393e-02
   1.698254037e+00   1.545050409e+00   6.449509756e+13   0.000000000e+00   1.190981969e+00   1.019957811e-05   1.846624029e-14   2.207729393e-02
   1.698254037e+00   1.557907660e+00   7.123157026e+13   0.000000000e+00   4.821481600e+02   3.738623413e-03   6.768742543e-12   2.207729393e-02
   1.698254037e+00   1.570764911e+00   7.363787295e+13   0.000000000e+00   1.333314035e+04   1.000080458e-01   1.810636268e-10   2.207729393e-02
   1.750969059e+00   5.707963268e-01   9.582982216e-74   0.000000000e+00   1.734989921e-87   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   5.985732319e-01   5.493217384e-69   0.000000000e+00   9.945418433e-83   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   6.263501370e-01   2.312702685e-64   0.000000000e+00   4.187126469e-78   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   6.541270421e-01   7.151213407e-60   0.000000000e+00   1.294720465e-73   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   6.819039472e-01   1.624076894e-55   0.000000000e+00   2.940375949e-69   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   7.096808524e-01   2.708946025e-51   0.000000000e+00   4.904521312e-65   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   7.374577575e-01   3.318646785e-47   0.000000000e+00   6.008378807e-61   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   7.652346626e-01   2.985991906e-43   0.000000000e+00   5.406110275e-57   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   7.930115677e-01   1.973254655e-39   0.000000000e+00   3.572559003e-53   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   8.207884728e-01   9.577332408e-36   0.000000000e+00   1.733967029e-49   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   8.485653779e-01   3.414073773e-32   0.000000000e+00   6.181148471e-46   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   8.763422830e-01   8.938572289e-29   0.000000000e+00   1.618320110e-42   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   9.041191882e-01   1.718819719e-25   0.000000000e+00   3.111906942e-39   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   9.318960933e-01   2.427500976e-22   0.000000000e+00   4.394967696e-36   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   9.596729984e-01   2.517998193e-19   0.000000000e+00   4.558812057e-33   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   9.874499035e-01   1.918307966e-16   0.000000000e+00   3.473078539e-30   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   1.015226809e+00   1.073366809e-13   0.000000000e+00   1.943320517e-27   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   1.043003714e+00   4.411079735e-11   0.000000000e+00   7.986218392e-25   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   1.070780619e+00   1.331400053e-08   0.000000000e+00   2.410487280e-22   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   1.098557524e+00   2.951475257e-06   0.000000000e+00   5.343618206e-20   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   1.126334429e+00   4.805478504e-04   0.000000000e+00   8.700273655e-18   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   1.154111334e+00   5.746468708e-02   0.000000000e+00   1.040392757e-15   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   1.181888239e+00   5.046989121e+00   0.000000000e+00   9.137526357e-14   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   1.209665144e+00   3.255596750e+02   0.000000000e+00   5.894227310e-12   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   1.237442050e+00   1.542395534e+04   0.000000000e+00   2.792492614e-10   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   1.262190891e+00   3.699891263e+05   0.000000000e+00   6.698618350e-09   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   1.275048141e+00   1.750293628e+06   0.000000000e+00   3.168890159e-08   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   1.287905392e+00   7.750250959e+06   0.000000000e+00   1.403175650e-07   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   1.300762643e+00   3.212206985e+07   0.000000000e+00   5.815670550e-07   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   1.313619894e+00   1.246161076e+08   0.000000000e+00   2.256162913e-06   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   1.326477145e+00   4.525095448e+08   0.000000000e+00   8.192642769e-06   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   1.339334396e+00   1.538027885e+09   0.000000000e+00   2.784585028e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   1.352191646e+00   4.893094212e+09   0.000000000e+00   8.858901071e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   1.365048897e+00   1.457088226e+10   0.000000000e+00   2.638044535e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   1.377906148e+00   4.061355657e+10   0.000000000e+00   7.353046237e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   1.390763399e+00   1.059593047e+11   0.000000000e+00   1.918383250e-03   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   1.403620650e+00   2.587557917e+11   0.000000000e+00   4.684749283e-03   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   1.416477901e+00   5.914580702e+11   0.000000000e+00   1.070829276e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   1.429335152e+00   1.265437637e+12   0.000000000e+00   2.291062946e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   1.442192402e+00   2.534197369e+12   0.000000000e+00   4.588140513e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   1.455049653e+00   4.750321756e+12   0.000000000e+00   8.600412882e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   1.467906904e+00   8.334672145e+12   0.000000000e+00   1.508984557e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   1.480764155e+00   1.368790297e+13   0.000000000e+00   2.478181965e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   1.493621406e+00   2.104108921e+13   0.000000000e+00   3.809469422e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   1.506478657e+00   3.027487931e+13   0.000000000e+00   5.481238437e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   1.519335907e+00   4.077364394e+13   0.000000000e+00   7.382029904e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.750969059e+00   1.532193158e+00   5.139957577e+13   0.000000000e+00   9.305844887e-01   1.000000002e-05   1.810490602e-14   2.207729393e-02
   1.750969059e+00   1.545050409e+00   6.064883261e+13   0.000000000e+00   1.119955916e+00   1.019957811e-05   1.846624029e-14   2.207729393e-02
   1.750969059e+00   1.557907660e+00   6.698356534e+13   0.000000000e+00   4.533945084e+02   3.738623413e-03   6.768742543e-12   2.207729393e-02
   1.750969059e+00   1.570764911e+00   6.924636444e+13   0.000000000e+00   1.253799789e+04   1.000080458e-01   1.810636268e-10   2.207729393e-02
   1.805320394e+00   5.707963268e-01   9.011387939e-74   0.000000000e+00   1.631503315e-87   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   5.985732319e-01   5.165564515e-69   0.000000000e+00   9.352205993e-83   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   6.263501370e-01   2.174757357e-64   0.000000000e+00   3.937377751e-78   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   6.541270421e-01   6.724666371e-60   0.000000000e+00   1.217494525e-73   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   6.819039472e-01   1.527205895e-55   0.000000000e+00   2.764991916e-69   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   7.096808524e-01   2.547366048e-51   0.000000000e+00   4.611982283e-65   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   7.374577575e-01   3.120700106e-47   0.000000000e+00   5.649998204e-61   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   7.652346626e-01   2.807887027e-43   0.000000000e+00   5.083653066e-57   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   7.930115677e-01   1.855556318e-39   0.000000000e+00   3.359467270e-53   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   8.207884728e-01   9.006075124e-36   0.000000000e+00   1.630541435e-49   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   8.485653779e-01   3.210435178e-32   0.000000000e+00   5.812462710e-46   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   8.763422830e-01   8.405415005e-29   0.000000000e+00   1.521792485e-42   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   9.041191882e-01   1.616297613e-25   0.000000000e+00   2.926291634e-39   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   9.318960933e-01   2.282708297e-22   0.000000000e+00   4.132821912e-36   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   9.596729984e-01   2.367807644e-19   0.000000000e+00   4.286893481e-33   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   9.874499035e-01   1.803887024e-16   0.000000000e+00   3.265920499e-30   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   1.015226809e+00   1.009343907e-13   0.000000000e+00   1.827407655e-27   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   1.043003714e+00   4.147972919e-11   0.000000000e+00   7.509865976e-25   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   1.070780619e+00   1.251986293e-08   0.000000000e+00   2.266709413e-22   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   1.098557524e+00   2.775429186e-06   0.000000000e+00   5.024888450e-20   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   1.126334429e+00   4.518847062e-04   0.000000000e+00   8.181330124e-18   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   1.154111334e+00   5.403710206e-02   0.000000000e+00   9.783366528e-16   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   1.181888239e+00   4.745952342e+00   0.000000000e+00   8.592502099e-14   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   1.209665144e+00   3.061410803e+02   0.000000000e+00   5.542655479e-12   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   1.237442050e+00   1.450396567e+04   0.000000000e+00   2.625929350e-10   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   1.262190891e+00   3.479204569e+05   0.000000000e+00   6.299067164e-09   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   1.275048141e+00   1.645894204e+06   0.000000000e+00   2.979875984e-08   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   1.287905392e+00   7.287973247e+06   0.000000000e+00   1.319480705e-07   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   1.300762643e+00   3.020609100e+07   0.000000000e+00   5.468784379e-07   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   1.313619894e+00   1.171831548e+08   0.000000000e+00   2.121590002e-06   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   1.326477145e+00   4.255187960e+08   0.000000000e+00   7.703977798e-06   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   1.339334396e+00   1.446289435e+09   0.000000000e+00   2.618493426e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   1.352191646e+00   4.601236773e+09   0.000000000e+00   8.330495921e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   1.365048897e+00   1.370177568e+10   0.000000000e+00   2.480693605e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   1.377906148e+00   3.819108766e+10   0.000000000e+00   6.914460518e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   1.390763399e+00   9.963917061e+10   0.000000000e+00   1.803957817e-03   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   1.403620650e+00   2.433218353e+11   0.000000000e+00   4.405318954e-03   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   1.416477901e+00   5.561794856e+11   0.000000000e+00   1.006957730e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   1.429335152e+00   1.189958325e+12   0.000000000e+00   2.154408360e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   1.442192402e+00   2.383040591e+12   0.000000000e+00   4.314472588e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   1.455049653e+00   4.466980238e+12   0.000000000e+00   8.087425726e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   1.467906904e+00   7.837535576e+12   0.000000000e+00   1.418978448e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   1.480764155e+00   1.287146328e+13   0.000000000e+00   2.330366327e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   1.493621406e+00   1.978605546e+13   0.000000000e+00   3.582246740e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   1.506478657e+00   2.846907947e+13   0.000000000e+00   5.154300074e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   1.519335907e+00   3.834162632e+13   0.000000000e+00   6.941715401e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.805320394e+00   1.532193158e+00   4.833375526e+13   0.000000000e+00   8.750780966e-01   1.000000002e-05   1.810490602e-14   2.207729393e-02
   1.805320394e+00   1.545050409e+00   5.703132348e+13   0.000000000e+00   1.053154124e+00   1.019957811e-05   1.846624029e-14   2.207729393e-02
   1.805320394e+00   1.557907660e+00   6.298820964e+13   0.000000000e+00   4.263509743e+02   3.738623413e-03   6.768742543e-12   2.207729393e-02
   1.805320394e+00   1.570764911e+00   6.511604001e+13   0.000000000e+00   1.179014637e+04   1.000080458e-01   1.810636268e-10   2.207729393e-02
   1.861358833e+00   5.707963268e-01   8.473792126e-74   0.000000000e+00   1.534172098e-87   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   5.985732319e-01   4.857400459e-69   0.000000000e+00   8.794277867e-83   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   6.263501370e-01   2.045017027e-64   0.000000000e+00   3.702484102e-78   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   6.541270421e-01   6.323490381e-60   0.000000000e+00   1.144861989e-73   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   6.819039472e-01   1.436096790e-55   0.000000000e+00   2.600039737e-69   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   7.096808524e-01   2.395396859e-51   0.000000000e+00   4.336843494e-65   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   7.374577575e-01   2.934527307e-47   0.000000000e+00   5.312934103e-61   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   7.652346626e-01   2.640375838e-43   0.000000000e+00   4.780375633e-57   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   7.930115677e-01   1.744858686e-39   0.000000000e+00   3.159050248e-53   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   8.207884728e-01   8.468796260e-36   0.000000000e+00   1.533267601e-49   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   8.485653779e-01   3.018909020e-32   0.000000000e+00   5.465706401e-46   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   8.763422830e-01   7.903969951e-29   0.000000000e+00   1.431006329e-42   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   9.041191882e-01   1.519873529e-25   0.000000000e+00   2.751716736e-39   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   9.318960933e-01   2.146527896e-22   0.000000000e+00   3.886268577e-36   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   9.596729984e-01   2.226550439e-19   0.000000000e+00   4.031148639e-33   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   9.874499035e-01   1.696271847e-16   0.000000000e+00   3.071084232e-30   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   1.015226809e+00   9.491290923e-14   0.000000000e+00   1.718389299e-27   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   1.043003714e+00   3.900515714e-11   0.000000000e+00   7.061847032e-25   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   1.070780619e+00   1.177296068e-08   0.000000000e+00   2.131483464e-22   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   1.098557524e+00   2.609854347e-06   0.000000000e+00   4.725116760e-20   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   1.126334429e+00   4.249264476e-04   0.000000000e+00   7.693253387e-18   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   1.154111334e+00   5.081339002e-02   0.000000000e+00   9.199716494e-16   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   1.181888239e+00   4.462821250e+00   0.000000000e+00   8.079895918e-14   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   1.209665144e+00   2.878775049e+02   0.000000000e+00   5.211995164e-12   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   1.237442050e+00   1.363869705e+04   0.000000000e+00   2.469273280e-10   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   1.262190891e+00   3.271644332e+05   0.000000000e+00   5.923281307e-09   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   1.275048141e+00   1.547704465e+06   0.000000000e+00   2.802104384e-08   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   1.287905392e+00   6.853191842e+06   0.000000000e+00   1.240763940e-07   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   1.300762643e+00   2.840407469e+07   0.000000000e+00   5.142531020e-07   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   1.313619894e+00   1.101923146e+08   0.000000000e+00   1.995021497e-06   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   1.326477145e+00   4.001334586e+08   0.000000000e+00   7.244378652e-06   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   1.339334396e+00   1.360007594e+09   0.000000000e+00   2.462280963e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   1.352191646e+00   4.326739033e+09   0.000000000e+00   7.833520343e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   1.365048897e+00   1.288436361e+10   0.000000000e+00   2.332701919e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
