!23456789ABC123456789ABC123456789ABC123456789ABC123456789ABC123456789ABC123456789ABC12345678912345678912345678912345612345612312123
C2H2+       S                       C2S+        H2                                  1.00E-09     0.00      0.0     10 41000  5 C IN
C2H2        C2H3+                   C4H3+       H2                                  7.20E-10     0.00      0.0     10 41000  5 A IN
C2H2        C3H3+                   C5H3+       H2                                  1.10E-09     0.00      0.0     10 41000  5 B IN
C2H2        C3H5+                   C5H5+       H2                                  3.80E-10     0.00      0.0     10 41000  5 A IN
C2H2        SiC2H+                  SiC4H+      H2                                  2.00E-11     0.00      0.0     10 41000  5 A IN
C2H3+       CH2CCH                  CH3C4H+     H2                                  1.00E-09    -0.50      0.0     10 41000  5 C IN
C2H3+       S                       HC2S+       H2                                  1.00E-09     0.00      0.0     10 41000  5 C IN
C2H3+       Si                      SiC2H+      H2                                  2.00E-10     0.00      0.0     10 41000  5 C IN
C2H3        C3H3+                   CH3C4H+     H2                                  1.50E-09    -0.50      0.0     10 41000  5 C IN
C2H4+       C7H2                    C9H4+       H2                                  5.00E-10    -0.50      0.0     10 41000  5 C IN
C2H4        C5H2+                   C7H4+       H2                                  5.00E-10     0.00      0.0     10 41000  5 C IN
C2H4        C7H2+                   C9H4+       H2                                  1.00E-09     0.00      0.0     10 41000  5 C IN
C3H3+       C5H2                    C8H3+       H2                                  1.00E-09    -0.50      0.0     10 41000  5 C IN
C3H3+       C6H2                    C9H3+       H2                                  1.00E-09    -0.50      0.0     10 41000  5 C IN
C           C10H2+                  C11+        H2                                  1.00E-09     0.00      0.0     10 41000  5 C IN
C           C2H3+                   C3H+        H2                                  1.00E-09     0.00      0.0     10 41000  5 C IN
C           C3H3+                   C4H+        H2                                  1.00E-09     0.00      0.0     10 41000  5 C IN
C           C4H3+                   C5H+        H2                                  5.00E-10     0.00      0.0     10   300  5 C IN
C           C5H2+                   C6+         H2                                  5.00E-10     0.00      0.0     10   300  5 C IN
C           C6H2+                   C7+         H2                                  5.00E-10     0.00      0.0     10   300  5 C IN
C           C7H2+                   C8+         H2                                  5.00E-10     0.00      0.0     10   300  5 C IN
C           C8H2+                   C9+         H2                                  5.00E-10     0.00      0.0     10   300  5 C IN
C           C9H2+                   C10+        H2                                  1.00E-09     0.00      0.0     10   300  5 C IN
C           CH2CCH+                 C4H+        H2                                  1.00E-09     0.00      0.0     10 41000  5 C IN
C           CH3+                    C2H+        H2                                  1.20E-09     0.00      0.0     10 41000  5 C IN
C           H3O+                    HCO+        H2                                  1.00E-11     0.00      0.0     10 41000  5 C IN
C           NH4+                    H2NC+       H2                                  1.00E-11     0.00      0.0     10 41000  5 C IN
CH+         H2O                     HCO+        H2                                  2.90E-09    -0.50      0.0     10 41000  5 A IN
CH2CCH      C4H3+                   C7H4+       H2                                  1.00E-09    -0.50      0.0     10 41000  5 C IN
CH3+        C2H2                    CH2CCH+     H2                                  1.20E-09     0.00      0.0     10 41000  5 A IN
CH3+        C7H2                    C8H3+       H2                                  2.40E-09    -0.50      0.0     10 41000  5 C IN
CH3+        CH4                     C2H5+       H2                                  1.20E-09     0.00      0.0     10 41000  5 A IN
CH3+        HS                      H2CS+       H2                                  1.00E-09     0.00      0.0     10 41000  5 C IN
CH3+        NH3                     CH4N+       H2                                  1.30E-09    -0.50      0.0     10 41000  5 A IN
CH3+        O                       HCO+        H2                                  4.00E-10     0.00      0.0     10 41000  5 A IN
CH3+        S                       HCS+        H2                                  1.40E-09     0.00      0.0     10 41000  5 C IN
CH3+        SO                      HOCS+       H2                                  9.50E-10    -0.50      0.0     10 41000  5 C IN
CH3+        Si                      HCSi+       H2                                  2.00E-10     0.00      0.0     10 41000  5 C IN
CH3         Si+                     HCSi+       H2                                  1.00E-09     0.00      0.0     10 41000  5 C IN
CH3CCH      C4H3+                   C7H5+       H2                                  1.00E-09     0.00      0.0     10 41000  5 C IN
CH3CCH      C6H2+                   C9H4+       H2                                  1.10E-09     0.00      0.0     10 41000  5 C IN
CH4         C2H2+                   C3H4+       H2                                  1.76E-10     0.00      0.0     10 41000  5 A IN
CH4         C2H3+                   C3H5+       H2                                  2.00E-10     0.00      0.0     10 41000  5 A IN
CH4         C4H2+                   CH3C4H+     H2                                  2.00E-10     0.00      0.0     10 41000  5 C IN
CH4         C4H3+                   C5H5+       H2                                  5.00E-10     0.00      0.0     10 41000  5 C IN
CH4         C5H2+                   C6H4+       H2                                  2.00E-10     0.00      0.0     10 41000  5 C IN
CH4         C6H2+                   C7H4+       H2                                  2.00E-10     0.00      0.0     10 41000  5 C IN
CH4         C7H2+                   C8H4+       H2                                  1.00E-09     0.00      0.0     10 41000  5 C IN
CH4         C8H2+                   C9H4+       H2                                  1.00E-09     0.00      0.0     10 41000  5 C IN
CH4         HS+                     H3CS+       H2                                  2.20E-10     0.00      0.0     10 41000  5 A IN
CH4         P+                      PCH2+       H2                                  9.60E-10     0.00      0.0     10 41000  5 A IN
CH4         PH+                     PCH3+       H2                                  1.05E-09     0.00      0.0     10 41000  5 A IN
CH4         PH2+                    PCH4+       H2                                  1.10E-09     0.00      0.0     10 41000  5 A IN
CH4         S+                      HCS+        H2          H                       2.00E-11     0.00      0.0     10 41000  5 A IN
CH5+        Si                      SiCH3+      H2                                  2.00E-10     0.00      0.0     10 41000  5 C IN
H+          C10H2                   C10H+       H2                                  2.00E-09     0.00      0.0     10 41000  5 C IN
H+          C2H4                    C2H2+       H2          H                       1.00E-09     0.00      0.0     10 41000  5 A IN
H+          C2H4                    C2H3+       H2                                  3.00E-09     0.00      0.0     10 41000  5 A IN
H+          C2H5                    C2H4+       H2                                  1.65E-09     0.00      0.0     10 41000  5 A IN
H+          C2H                     C2+         H2                                  1.50E-09     0.00      0.0     10 41000  5 C IN
H+          C3H2                    C3H+        H2                                  2.00E-09    -0.50      0.0     10 41000  5 C IN
H+          C3H                     C3+         H2                                  2.00E-09    -0.50      0.0     10 41000  5 C IN
H+          C5H2                    C5H+        H2                                  2.50E-09    -0.50      0.0     10 41000  5 C IN
H+          C5H                     C5+         H2                                  3.00E-09    -0.50      0.0     10 41000  5 C IN
H+          C6H2                    C6H+        H2                                  2.00E-09    -0.50      0.0     10 41000  5 C IN
H+          C6H                     C6+         H2                                  2.00E-09    -0.50      0.0     10 41000  5 C IN
