HD2O+       HCN                     HCNH+       D2O                                 6.33E-10    -0.50      0.0    0.    0.  5     
H2DO+       DCN                     HCNH+       D2O                                 6.33E-10    -0.50      0.0    0.    0.  5     
D3O+        HCN                     DCNH+       D2O                                 9.50E-10    -0.50      0.0    0.    0.  5     
D3O+        HCN                     HCND+       D2O                                 9.50E-10    -0.50      0.0    0.    0.  5     
HD2O+       HNC                     HCNH+       D2O                                 6.67E-10    -0.50      0.0    0.    0.  5     
H2DO+       DNC                     HCNH+       D2O                                 6.67E-10    -0.50      0.0    0.    0.  5     
H3O+        CHD2OH                  CH3OH2+     D2O                                 1.19E-10    -0.50      0.0    0.    0.  5     
H3O+        CH2DOD                  CH3OH2+     D2O                                 1.19E-10    -0.50      0.0    0.    0.  5     
H3O+        CD3OH                   CH2DOH2+    D2O                                 2.14E-10    -0.50      0.0    0.    0.  5     
H3O+        CD3OH                   CH3OHD+     D2O                                 1.43E-10    -0.50      0.0    0.    0.  5     
H3O+        CHD2OD                  CH2DOH2+    D2O                                 2.14E-10    -0.50      0.0    0.    0.  5     
H3O+        CHD2OD                  CH3OHD+     D2O                                 1.43E-10    -0.50      0.0    0.    0.  5     
H2DO+       CD3OH                   CH2DOHD+    D2O                                 4.29E-10    -0.50      0.0    0.    0.  5     
H2DO+       CHD2OD                  CH2DOHD+    D2O                                 4.29E-10    -0.50      0.0    0.    0.  5     
SiOH+       E-                      Si          OH                                  1.50E-07    -0.50      0.0    0.    0.  5     
O           HNO                     NO          OH                                  6.00E-11     0.00      0.0    0.    0.  5     
O           HCS                     OH          CS                                  5.00E-11     0.00      0.0    0.    0.  5     
He+         CH3OH                   OH          CH3+        He                      1.10E-09    -0.50      0.0    0.    0.  5     
He+         CH2DOH                  OH          CH2D+       He                      8.25E-10    -0.50      0.0    0.    0.  5     
He+         CH3OD                   OH          CH2D+       He                      8.25E-10    -0.50      0.0    0.    0.  5     
He+         CHD2OH                  OH          CHD2+       He                      5.50E-10    -0.50      0.0    0.    0.  5     
He+         CH2DOD                  OH          CHD2+       He                      5.50E-10    -0.50      0.0    0.    0.  5     
He+         CD3OH                   OH          CD3+        He                      2.75E-10    -0.50      0.0    0.    0.  5     
He+         CHD2OD                  OH          CD3+        He                      2.75E-10    -0.50      0.0    0.    0.  5     
O           HS+                     S+          OH                                  2.90E-10     0.00      0.0    0.    0.  5     
O           H2S+                    HS+         OH                                  3.10E-10     0.00      0.0    0.    0.  5     
O           HDS+                    DS+         OH                                  1.55E-10     0.00      0.0    0.    0.  5     
H3O+        E-                      OH          H2                                  6.02E-08    -0.50      0.0    0.    0.  5     
H2DO+       E-                      OH          HD                                  4.01E-08    -0.50      0.0    0.    0.  5     
HD2O+       E-                      OH          D2                                  2.01E-08    -0.50      0.0    0.    0.  5     
CH3OH+      E-                      OH          CH3                                 3.00E-07    -0.50      0.0    0.    0.  5     
CH2DOH+     E-                      OH          CH2D                                2.25E-07    -0.50      0.0    0.    0.  5     
CH3OD+      E-                      OH          CH2D                                2.25E-07    -0.50      0.0    0.    0.  5     
CHD2OH+     E-                      OH          CHD2                                1.50E-07    -0.50      0.0    0.    0.  5     
CH2DOD+     E-                      OH          CHD2                                1.50E-07    -0.50      0.0    0.    0.  5     
CD3OH+      E-                      OH          CD3                                 7.50E-08    -0.50      0.0    0.    0.  5     
CHD2OD+     E-                      OH          CD3                                 7.50E-08    -0.50      0.0    0.    0.  5     
HOCS+       E-                      CS          OH                                  2.00E-07    -0.50      0.0    0.    0.  5     
HSO2+       E-                      SO          OH                                  1.00E-07    -0.50      0.0    0.    0.  5     
H-          O                       OH          E-                                  1.00E-09     0.00      0.0    0.    0.  5     
H2O2                                OH          OH                                  1.30E-17     0.00    750.0    0.    0.  2     
HDO2                                OD          OH                                  1.30E-17     0.00    750.0    0.    0.  2     
H3+         OD                      HDO+        H2                                  6.50E-10    -0.50      0.0    0.    0.  5     
CD          NO                      CN          OD                                  1.40E-10     0.00      0.0    0.    0.  5     
O           DNO                     NO          OD                                  6.00E-11     0.00      0.0    0.    0.  5     
O           DCS                     OD          CS                                  5.00E-11     0.00      0.0    0.    0.  5     
He+         CH2DOH                  OD          CH3+        He                      2.75E-10    -0.50      0.0    0.    0.  5     
He+         CH3OD                   OD          CH3+        He                      2.75E-10    -0.50      0.0    0.    0.  5     
He+         CHD2OH                  OD          CH2D+       He                      5.50E-10    -0.50      0.0    0.    0.  5     
He+         CH2DOD                  OD          CH2D+       He                      5.50E-10    -0.50      0.0    0.    0.  5     
He+         CD3OH                   OD          CHD2+       He                      8.25E-10    -0.50      0.0    0.    0.  5     
He+         CHD2OD                  OD          CHD2+       He                      8.25E-10    -0.50      0.0    0.    0.  5     
O           DS+                     S+          OD                                  2.90E-10     0.00      0.0    0.    0.  5     
O           HDS+                    HS+         OD                                  1.55E-10     0.00      0.0    0.    0.  5     
O           D2S+                    DS+         OD                                  3.10E-10     0.00      0.0    0.    0.  5     
H2DO+       E-                      OD          H2                                  2.01E-08    -0.50      0.0    0.    0.  5     
HD2O+       E-                      OD          HD                                  4.01E-08    -0.50      0.0    0.    0.  5     
CH2DOH+     E-                      OD          CH3                                 7.50E-08    -0.50      0.0    0.    0.  5     
CH3OD+      E-                      OD          CH3                                 7.50E-08    -0.50      0.0    0.    0.  5     
CHD2OH+     E-                      OD          CH2D                                1.50E-07    -0.50      0.0    0.    0.  5     
CH2DOD+     E-                      OD          CH2D                                1.50E-07    -0.50      0.0    0.    0.  5     
CD3OH+      E-                      OD          CHD2                                2.25E-07    -0.50      0.0    0.    0.  5     
CHD2OD+     E-                      OD          CHD2                                2.25E-07    -0.50      0.0    0.    0.  5     
D-          O                       OD          E-                                  1.00E-09     0.00      0.0    0.    0.  5     
H2CO        O2H                     H2O2        HCO                                 3.30E-12     0.00   5870.0    0.    0.  5     
HDCO        O2H                     HDO2        HCO                                 2.20E-12     0.00   5870.0    0.    0.  5     
H2CO        O2D                     HDO2        HCO                                 2.20E-12     0.00   5870.0    0.    0.  5     
N           O2H                     O2          NH                                  1.70E-13     0.00      0.0    0.    0.  5     
N           O2D                     O2          ND                                  1.70E-13     0.00      0.0    0.    0.  5     
Si          O2                      SiO         O                                   1.72E-10    -0.53     17.0    0.    0.  5     
O2          OCN                     CO2         NO                                  1.32E-12     0.00      0.0    0.    0.  5     
H3+         O2                      O2H+        H2                                  9.30E-10     0.00    100.0    0.    0.  5     
He+         O2                      O+          O           He                      1.10E-09     0.00      0.0    0.    0.  5     
C+          O2                      CO+         O                                   3.80E-10     0.00      0.0    0.    0.  5     
O2          S+                      SO+         O                                   1.50E-11     0.00      0.0    0.    0.  5     
O2                                  O           O                                   1.30E-17     0.00    375.5    0.    0.  2     
O2                                  O2+         E-                                  1.30E-17     0.00     58.5    0.    0.  2     
H2          O2H+                    O2          H3+                                 6.40E-10     0.00      0.0    0.    0.  5     
H3+         CH3OH                   CH3OH2+     H2                                  8.40E-10    -0.50      0.0    0.    0.  5     
CH          CH3OH                   CH3         H2CO                                2.49E-10    -1.93      0.0    0.    0.  5     
H+          CH3OH                   H3CO+       H2                                  3.84E-09    -0.50      0.0    0.    0.  5     
He+         CH3OH                   OH+         CH3         He                      1.10E-09    -0.50      0.0    0.    0.  5     
C+          CH3OH                   HCO         CH3+                                2.08E-09    -0.50      0.0    0.    0.  5     
C+          CH3OH                   H3CO+       CH                                  5.20E-10    -0.50      0.0    0.    0.  5     
CH3+        CH3OH                   H3CO+       CH4                                 2.30E-09    -0.50      0.0    0.    0.  5     
CH3OH                               CH3OH+      E-                                  1.30E-17     0.00    717.5    0.    0.  2     
CH3         OH-                     CH3OH       E-                                  1.00E-09     0.00      0.0    0.    0.  5     
H3+         CH3CHO                  CH3+        CH3OH                               1.45E-09    -0.50      0.0    0.    0.  5     
H2D+        CH3CHO                  CH2D+       CH3OH                               6.21E-10    -0.50      0.0    0.    0.  5     
H3+         CH2DCHO                 CH2D+       CH3OH                               6.21E-10    -0.50      0.0    0.    0.  5     
H3+         CH3CDO                  CH2D+       CH3OH                               6.21E-10    -0.50      0.0    0.    0.  5     
NH3         CH3CHOH+                CH3OH       CH2NH2+                             5.00E-10    -0.50      0.0    0.    0.  5     
H3+         CH3OD                   CH2DOH2+    H2                                  3.60E-10    -0.50      0.0    0.    0.  5     
H3+         CH3OD                   CH3OHD+     H2                                  2.40E-10    -0.50      0.0    0.    0.  5     
H3+         CH3OD                   CH3OH2+     HD                                  2.40E-10    -0.50      0.0    0.    0.  5     
CH          CH3OD                   CH2D        H2CO                                1.49E-10    -1.93      0.0    0.    0.  5     
CH          CH3OD                   CH3         HDCO                                9.96E-11    -1.93      0.0    0.    0.  5     
H+          CH3OD                   H2DCO+      H2                                  2.30E-09    -0.50      0.0    0.    0.  5     
H+          CH3OD                   H3CO+       HD                                  1.54E-09    -0.50      0.0    0.    0.  5     
He+         CH3OD                   OD+         CH3         He                      2.75E-10    -0.50      0.0    0.    0.  5     
He+         CH3OD                   OH+         CH2D        He                      8.25E-10    -0.50      0.0    0.    0.  5     
C+          CH3OD                   DCO         CH3+                                5.20E-10    -0.50      0.0    0.    0.  5     
C+          CH3OD                   HCO         CH2D+                               1.56E-09    -0.50      0.0    0.    0.  5     
C+          CH3OD                   H2DCO+      CH                                  3.90E-10    -0.50      0.0    0.    0.  5     
C+          CH3OD                   H3CO+       CD                                  1.30E-10    -0.50      0.0    0.    0.  5     
CH3+        CH3OD                   H2DCO+      CH4                                 9.86E-10    -0.50      0.0    0.    0.  5     
CH3+        CH3OD                   H3CO+       CH3D                                1.31E-09    -0.50      0.0    0.    0.  5     
CH3OD                               CH2DOH+     E-                                  9.75E-18     0.00    717.5    0.    0.  2     
CH3OD                               CH3OD+      E-                                  3.25E-18     0.00    717.5    0.    0.  2     
H2D+        CH3CHO                  CH3+        CH3OD                               2.07E-10    -0.50      0.0    0.    0.  5     
H3+         CH2DCHO                 CH3+        CH3OD                               2.07E-10    -0.50      0.0    0.    0.  5     
H3+         CH3CDO                  CH3+        CH3OD                               2.07E-10    -0.50      0.0    0.    0.  5     
HD2+        CH3CHO                  CH2D+       CH3OD                               2.07E-10    -0.50      0.0    0.    0.  5     
H2D+        CH2DCHO                 CH2D+       CH3OD                               2.07E-10    -0.50      0.0    0.    0.  5     
H3+         CHD2CHO                 CH2D+       CH3OD                               2.07E-10    -0.50      0.0    0.    0.  5     
H2D+        CH3CDO                  CH2D+       CH3OD                               2.07E-10    -0.50      0.0    0.    0.  5     
H3+         CH2DCDO                 CH2D+       CH3OD                               2.07E-10    -0.50      0.0    0.    0.  5     
H3+         CD3CHO                  CHD2+       CH3OD                               1.24E-10    -0.50      0.0    0.    0.  5     
NH2D        CH3CHOH+                CH3OD       CH2NH2+                             6.25E-11    -0.50      0.0    0.    0.  5     
NH3         CH2DCHOH+               CH3OD       CH2NH2+                             6.25E-11    -0.50      0.0    0.    0.  5     
NH3         CH3CDOH+                CH3OD       CH2NH2+                             6.25E-11    -0.50      0.0    0.    0.  5     
NH3         CH3CHOD+                CH3OD       CH2NH2+                             6.25E-11    -0.50      0.0    0.    0.  5     
H3+         CH2DOH                  CH2DOH2+    H2                                  3.60E-10    -0.50      0.0    0.    0.  5     
H3+         CH2DOH                  CH3OHD+     H2                                  2.40E-10    -0.50      0.0    0.    0.  5     
H3+         CH2DOH                  CH3OH2+     HD                                  2.40E-10    -0.50      0.0    0.    0.  5     
CH          CH2DOH                  CH2D        H2CO                                1.49E-10    -1.93      0.0    0.    0.  5     
CH          CH2DOH                  CH3         HDCO                                9.96E-11    -1.93      0.0    0.    0.  5     
H+          CH2DOH                  H2DCO+      H2                                  2.30E-09    -0.50      0.0    0.    0.  5     
H+          CH2DOH                  H3CO+       HD                                  1.54E-09    -0.50      0.0    0.    0.  5     
He+         CH2DOH                  OD+         CH3         He                      2.75E-10    -0.50      0.0    0.    0.  5     
He+         CH2DOH                  OH+         CH2D        He                      8.25E-10    -0.50      0.0    0.    0.  5     
C+          CH2DOH                  DCO         CH3+                                5.20E-10    -0.50      0.0    0.    0.  5     
C+          CH2DOH                  HCO         CH2D+                               1.56E-09    -0.50      0.0    0.    0.  5     
C+          CH2DOH                  H2DCO+      CH                                  3.90E-10    -0.50      0.0    0.    0.  5     
C+          CH2DOH                  H3CO+       CD                                  1.30E-10    -0.50      0.0    0.    0.  5     
CH3+        CH2DOH                  H2DCO+      CH4                                 9.86E-10    -0.50      0.0    0.    0.  5     
CH3+        CH2DOH                  H3CO+       CH3D                                1.31E-09    -0.50      0.0    0.    0.  5     
CH2DOH                              CH2DOH+     E-                                  9.75E-18     0.00    717.5    0.    0.  2     
CH2DOH                              CH3OD+      E-                                  3.25E-18     0.00    717.5    0.    0.  2     
H2D+        CH3CHO                  CH3+        CH2DOH                              6.21E-10    -0.50      0.0    0.    0.  5     
H3+         CH2DCHO                 CH3+        CH2DOH                              6.21E-10    -0.50      0.0    0.    0.  5     
H3+         CH3CDO                  CH3+        CH2DOH                              6.21E-10    -0.50      0.0    0.    0.  5     
HD2+        CH3CHO                  CH2D+       CH2DOH                              6.21E-10    -0.50      0.0    0.    0.  5     
H2D+        CH2DCHO                 CH2D+       CH2DOH                              6.21E-10    -0.50      0.0    0.    0.  5     
H3+         CHD2CHO                 CH2D+       CH2DOH                              6.21E-10    -0.50      0.0    0.    0.  5     
H2D+        CH3CDO                  CH2D+       CH2DOH                              6.21E-10    -0.50      0.0    0.    0.  5     
H3+         CH2DCDO                 CH2D+       CH2DOH                              6.21E-10    -0.50      0.0    0.    0.  5     
H3+         CD3CHO                  CHD2+       CH2DOH                              3.73E-10    -0.50      0.0    0.    0.  5     
H3+         CHD2CDO                 CHD2+       CH2DOH                              3.73E-10    -0.50      0.0    0.    0.  5     
NH2D        CH3CHOH+                CH2DOH      CH2NH2+                             1.88E-10    -0.50      0.0    0.    0.  5     
NH3         CH2DCHOH+               CH2DOH      CH2NH2+                             1.88E-10    -0.50      0.0    0.    0.  5     
NH3         CH3CDOH+                CH2DOH      CH2NH2+                             1.88E-10    -0.50      0.0    0.    0.  5     
NH3         CH3CHOD+                CH2DOH      CH2NH2+                             1.88E-10    -0.50      0.0    0.    0.  5     
H3+         CH2DOD                  CHD2OH2+    H2                                  1.20E-10    -0.50      0.0    0.    0.  5     
H3+         CH2DOD                  CH2DOHD+    H2                                  2.40E-10    -0.50      0.0    0.    0.  5     
H3+         CH2DOD                  CH3OD2+     H2                                  4.00E-11    -0.50      0.0    0.    0.  5     
H3+         CH2DOD                  CH2DOH2+    HD                                  2.40E-10    -0.50      0.0    0.    0.  5     
H3+         CH2DOD                  CH3OHD+     HD                                  1.60E-10    -0.50      0.0    0.    0.  5     
H3+         CH2DOD                  CH3OH2+     D2                                  4.00E-11    -0.50      0.0    0.    0.  5     
CH          CH2DOD                  CHD2        H2CO                                7.47E-11    -1.93      0.0    0.    0.  5     
CH          CH2DOD                  CH2D        HDCO                                1.49E-10    -1.93      0.0    0.    0.  5     
CH          CH2DOD                  CH3         D2CO                                2.49E-11    -1.93      0.0    0.    0.  5     
H+          CH2DOD                  HD2CO+      H2                                  1.15E-09    -0.50      0.0    0.    0.  5     
H+          CH2DOD                  H2DCO+      HD                                  2.30E-09    -0.50      0.0    0.    0.  5     
H+          CH2DOD                  H3CO+       D2                                  3.84E-10    -0.50      0.0    0.    0.  5     
He+         CH2DOD                  OD+         CH2D        He                      5.50E-10    -0.50      0.0    0.    0.  5     
He+         CH2DOD                  OH+         CHD2        He                      5.50E-10    -0.50      0.0    0.    0.  5     
C+          CH2DOD                  DCO         CH2D+                               1.04E-09    -0.50      0.0    0.    0.  5     
C+          CH2DOD                  HCO         CHD2+                               1.04E-09    -0.50      0.0    0.    0.  5     
C+          CH2DOD                  HD2CO+      CH                                  2.60E-10    -0.50      0.0    0.    0.  5     
C+          CH2DOD                  H2DCO+      CD                                  2.60E-10    -0.50      0.0    0.    0.  5     
CH3+        CH2DOD                  HD2CO+      CH4                                 3.29E-10    -0.50      0.0    0.    0.  5     
CH3+        CH2DOD                  H2DCO+      CH3D                                1.31E-09    -0.50      0.0    0.    0.  5     
CH3+        CH2DOD                  H3CO+       CH2D2                               6.57E-10    -0.50      0.0    0.    0.  5     
CH2DOD                              CHD2OH+     E-                                  6.50E-18     0.00    717.5    0.    0.  2     
CH2DOD                              CH2DOD+     E-                                  6.50E-18     0.00    717.5    0.    0.  2     
HD2+        CH3CHO                  CH3+        CH2DOD                              2.07E-10    -0.50      0.0    0.    0.  5     
H2D+        CH2DCHO                 CH3+        CH2DOD                              2.07E-10    -0.50      0.0    0.    0.  5     
H3+         CHD2CHO                 CH3+        CH2DOD                              2.07E-10    -0.50      0.0    0.    0.  5     
H2D+        CH3CDO                  CH3+        CH2DOD                              2.07E-10    -0.50      0.0    0.    0.  5     
H3+         CH2DCDO                 CH3+        CH2DOD                              2.07E-10    -0.50      0.0    0.    0.  5     
D3+         CH3CHO                  CH2D+       CH2DOD                              3.73E-10    -0.50      0.0    0.    0.  5     
HD2+        CH2DCHO                 CH2D+       CH2DOD                              3.73E-10    -0.50      0.0    0.    0.  5     
H2D+        CHD2CHO                 CH2D+       CH2DOD                              3.73E-10    -0.50      0.0    0.    0.  5     
H3+         CD3CHO                  CH2D+       CH2DOD                              3.73E-10    -0.50      0.0    0.    0.  5     
HD2+        CH3CDO                  CH2D+       CH2DOD                              3.73E-10    -0.50      0.0    0.    0.  5     
H2D+        CH2DCDO                 CH2D+       CH2DOD                              3.73E-10    -0.50      0.0    0.    0.  5     
H3+         CHD2CDO                 CH2D+       CH2DOD                              3.73E-10    -0.50      0.0    0.    0.  5     
HD2+        CHD2CHO                 CHD2+       CH2DOD                              3.73E-10    -0.50      0.0    0.    0.  5     
HD2+        CH2DCDO                 CHD2+       CH2DOD                              3.73E-10    -0.50      0.0    0.    0.  5     
H3+         CHD2OH                  CHD2OH2+    H2                                  1.20E-10    -0.50      0.0    0.    0.  5     
H3+         CHD2OH                  CH2DOHD+    H2                                  2.40E-10    -0.50      0.0    0.    0.  5     
H3+         CHD2OH                  CH3OD2+     H2                                  4.00E-11    -0.50      0.0    0.    0.  5     
H3+         CHD2OH                  CH2DOH2+    HD                                  2.40E-10    -0.50      0.0    0.    0.  5     
H3+         CHD2OH                  CH3OHD+     HD                                  1.60E-10    -0.50      0.0    0.    0.  5     
H3+         CHD2OH                  CH3OH2+     D2                                  4.00E-11    -0.50      0.0    0.    0.  5     
CH          CHD2OH                  CHD2        H2CO                                7.47E-11    -1.93      0.0    0.    0.  5     
CH          CHD2OH                  CH2D        HDCO                                1.49E-10    -1.93      0.0    0.    0.  5     
CH          CHD2OH                  CH3         D2CO                                2.49E-11    -1.93      0.0    0.    0.  5     
H+          CHD2OH                  HD2CO+      H2                                  1.15E-09    -0.50      0.0    0.    0.  5     
H+          CHD2OH                  H2DCO+      HD                                  2.30E-09    -0.50      0.0    0.    0.  5     
H+          CHD2OH                  H3CO+       D2                                  3.84E-10    -0.50      0.0    0.    0.  5     
He+         CHD2OH                  OD+         CH2D        He                      5.50E-10    -0.50      0.0    0.    0.  5     
He+         CHD2OH                  OH+         CHD2        He                      5.50E-10    -0.50      0.0    0.    0.  5     
C+          CHD2OH                  DCO         CH2D+                               1.04E-09    -0.50      0.0    0.    0.  5     
C+          CHD2OH                  HCO         CHD2+                               1.04E-09    -0.50      0.0    0.    0.  5     
C+          CHD2OH                  HD2CO+      CH                                  2.60E-10    -0.50      0.0    0.    0.  5     
C+          CHD2OH                  H2DCO+      CD                                  2.60E-10    -0.50      0.0    0.    0.  5     
CH3+        CHD2OH                  HD2CO+      CH4                                 3.29E-10    -0.50      0.0    0.    0.  5     
CH3+        CHD2OH                  H2DCO+      CH3D                                1.31E-09    -0.50      0.0    0.    0.  5     
CH3+        CHD2OH                  H3CO+       CH2D2                               6.57E-10    -0.50      0.0    0.    0.  5     
CHD2OH                              CHD2OH+     E-                                  6.50E-18     0.00    717.5    0.    0.  2     
CHD2OH                              CH2DOD+     E-                                  6.50E-18     0.00    717.5    0.    0.  2     
HD2+        CH3CHO                  CH3+        CHD2OH                              2.07E-10    -0.50      0.0    0.    0.  5     
H2D+        CH2DCHO                 CH3+        CHD2OH                              2.07E-10    -0.50      0.0    0.    0.  5     
H3+         CHD2CHO                 CH3+        CHD2OH                              2.07E-10    -0.50      0.0    0.    0.  5     
H2D+        CH3CDO                  CH3+        CHD2OH                              2.07E-10    -0.50      0.0    0.    0.  5     
H3+         CH2DCDO                 CH3+        CHD2OH                              2.07E-10    -0.50      0.0    0.    0.  5     
D3+         CH3CHO                  CH2D+       CHD2OH                              3.73E-10    -0.50      0.0    0.    0.  5     
HD2+        CH2DCHO                 CH2D+       CHD2OH                              3.73E-10    -0.50      0.0    0.    0.  5     
H2D+        CHD2CHO                 CH2D+       CHD2OH                              3.73E-10    -0.50      0.0    0.    0.  5     
H3+         CD3CHO                  CH2D+       CHD2OH                              3.73E-10    -0.50      0.0    0.    0.  5     
HD2+        CH3CDO                  CH2D+       CHD2OH                              3.73E-10    -0.50      0.0    0.    0.  5     
H2D+        CH2DCDO                 CH2D+       CHD2OH                              3.73E-10    -0.50      0.0    0.    0.  5     
H3+         CHD2CDO                 CH2D+       CHD2OH                              3.73E-10    -0.50      0.0    0.    0.  5     
HD2+        CHD2CHO                 CHD2+       CHD2OH                              3.73E-10    -0.50      0.0    0.    0.  5     
HD2+        CH2DCDO                 CHD2+       CHD2OH                              3.73E-10    -0.50      0.0    0.    0.  5     
H3+         CHD2OD                  CHD2OHD+    H2                                  1.44E-10    -0.50      0.0    0.    0.  5     
H3+         CHD2OD                  CH2DOD2+    H2                                  7.20E-11    -0.50      0.0    0.    0.  5     
H3+         CHD2OD                  CHD2OH2+    HD                                  1.44E-10    -0.50      0.0    0.    0.  5     
H3+         CHD2OD                  CH2DOHD+    HD                                  2.88E-10    -0.50      0.0    0.    0.  5     
H3+         CHD2OD                  CH3OD2+     HD                                  4.80E-11    -0.50      0.0    0.    0.  5     
H3+         CHD2OD                  CH2DOH2+    D2                                  7.20E-11    -0.50      0.0    0.    0.  5     
H3+         CHD2OD                  CH3OHD+     D2                                  4.80E-11    -0.50      0.0    0.    0.  5     
CH          CHD2OD                  CD3         H2CO                                2.49E-11    -1.93      0.0    0.    0.  5     
CH          CHD2OD                  CHD2        HDCO                                1.49E-10    -1.93      0.0    0.    0.  5     
CH          CHD2OD                  CH2D        D2CO                                7.47E-11    -1.93      0.0    0.    0.  5     
H+          CHD2OD                  D3CO+       H2                                  3.84E-10    -0.50      0.0    0.    0.  5     
H+          CHD2OD                  HD2CO+      HD                                  2.30E-09    -0.50      0.0    0.    0.  5     
H+          CHD2OD                  H2DCO+      D2                                  1.15E-09    -0.50      0.0    0.    0.  5     
He+         CHD2OD                  OD+         CHD2        He                      8.25E-10    -0.50      0.0    0.    0.  5     
He+         CHD2OD                  OH+         CD3         He                      2.75E-10    -0.50      0.0    0.    0.  5     
C+          CHD2OD                  DCO         CHD2+                               1.56E-09    -0.50      0.0    0.    0.  5     
C+          CHD2OD                  HCO         CD3+                                5.20E-10    -0.50      0.0    0.    0.  5     
C+          CHD2OD                  D3CO+       CH                                  1.30E-10    -0.50      0.0    0.    0.  5     
C+          CHD2OD                  HD2CO+      CD                                  3.90E-10    -0.50      0.0    0.    0.  5     
CH3+        CHD2OD                  HD2CO+      CH3D                                7.89E-10    -0.50      0.0    0.    0.  5     
CH3+        CHD2OD                  H2DCO+      CH2D2                               1.18E-09    -0.50      0.0    0.    0.  5     
CH3+        CHD2OD                  H3CO+       CHD3                                2.63E-10    -0.50      0.0    0.    0.  5     
CHD2OD                              CD3OH+      E-                                  3.25E-18     0.00    717.5    0.    0.  2     
CHD2OD                              CHD2OD+     E-                                  9.75E-18     0.00    717.5    0.    0.  2     
D3+         CH3CHO                  CH3+        CHD2OD                              1.24E-10    -0.50      0.0    0.    0.  5     
HD2+        CH2DCHO                 CH3+        CHD2OD                              1.24E-10    -0.50      0.0    0.    0.  5     
H2D+        CHD2CHO                 CH3+        CHD2OD                              1.24E-10    -0.50      0.0    0.    0.  5     
H3+         CD3CHO                  CH3+        CHD2OD                              1.24E-10    -0.50      0.0    0.    0.  5     
HD2+        CH3CDO                  CH3+        CHD2OD                              1.24E-10    -0.50      0.0    0.    0.  5     
H2D+        CH2DCDO                 CH3+        CHD2OD                              1.24E-10    -0.50      0.0    0.    0.  5     
H3+         CHD2CDO                 CH3+        CHD2OD                              1.24E-10    -0.50      0.0    0.    0.  5     
D3+         CH2DCHO                 CH2D+       CHD2OD                              3.73E-10    -0.50      0.0    0.    0.  5     
HD2+        CHD2CHO                 CH2D+       CHD2OD                              3.73E-10    -0.50      0.0    0.    0.  5     
D3+         CH3CDO                  CH2D+       CHD2OD                              3.73E-10    -0.50      0.0    0.    0.  5     
HD2+        CH2DCDO                 CH2D+       CHD2OD                              3.73E-10    -0.50      0.0    0.    0.  5     
H2D+        CHD2CDO                 CH2D+       CHD2OD                              3.73E-10    -0.50      0.0    0.    0.  5     
H3+         CD3OH                   CHD2OHD+    H2                                  1.44E-10    -0.50      0.0    0.    0.  5     
H3+         CD3OH                   CH2DOD2+    H2                                  7.20E-11    -0.50      0.0    0.    0.  5     
H3+         CD3OH                   CHD2OH2+    HD                                  1.44E-10    -0.50      0.0    0.    0.  5     
H3+         CD3OH                   CH2DOHD+    HD                                  2.88E-10    -0.50      0.0    0.    0.  5     
H3+         CD3OH                   CH3OD2+     HD                                  4.80E-11    -0.50      0.0    0.    0.  5     
H3+         CD3OH                   CH2DOH2+    D2                                  7.20E-11    -0.50      0.0    0.    0.  5     
H3+         CD3OH                   CH3OHD+     D2                                  4.80E-11    -0.50      0.0    0.    0.  5     
CH          CD3OH                   CD3         H2CO                                2.49E-11    -1.93      0.0    0.    0.  5     
CH          CD3OH                   CHD2        HDCO                                1.49E-10    -1.93      0.0    0.    0.  5     
CH          CD3OH                   CH2D        D2CO                                7.47E-11    -1.93      0.0    0.    0.  5     
H+          CD3OH                   D3CO+       H2                                  3.84E-10    -0.50      0.0    0.    0.  5     
H+          CD3OH                   HD2CO+      HD                                  2.30E-09    -0.50      0.0    0.    0.  5     
H+          CD3OH                   H2DCO+      D2                                  1.15E-09    -0.50      0.0    0.    0.  5     
He+         CD3OH                   OD+         CHD2        He                      8.25E-10    -0.50      0.0    0.    0.  5     
He+         CD3OH                   OH+         CD3         He                      2.75E-10    -0.50      0.0    0.    0.  5     
C+          CD3OH                   DCO         CHD2+                               1.56E-09    -0.50      0.0    0.    0.  5     
C+          CD3OH                   HCO         CD3+                                5.20E-10    -0.50      0.0    0.    0.  5     
C+          CD3OH                   D3CO+       CH                                  1.30E-10    -0.50      0.0    0.    0.  5     
C+          CD3OH                   HD2CO+      CD                                  3.90E-10    -0.50      0.0    0.    0.  5     
CH3+        CD3OH                   HD2CO+      CH3D                                7.89E-10    -0.50      0.0    0.    0.  5     
CH3+        CD3OH                   H2DCO+      CH2D2                               1.18E-09    -0.50      0.0    0.    0.  5     
CH3+        CD3OH                   H3CO+       CHD3                                2.63E-10    -0.50      0.0    0.    0.  5     
CD3OH                               CD3OH+      E-                                  3.25E-18     0.00    717.5    0.    0.  2     
CD3OH                               CHD2OD+     E-                                  9.75E-18     0.00    717.5    0.    0.  2     
D3+         CH3CHO                  CH3+        CD3OH                               4.14E-11    -0.50      0.0    0.    0.  5     
HD2+        CH2DCHO                 CH3+        CD3OH                               4.14E-11    -0.50      0.0    0.    0.  5     
H2D+        CHD2CHO                 CH3+        CD3OH                               4.14E-11    -0.50      0.0    0.    0.  5     
H3+         CD3CHO                  CH3+        CD3OH                               4.14E-11    -0.50      0.0    0.    0.  5     
HD2+        CH3CDO                  CH3+        CD3OH                               4.14E-11    -0.50      0.0    0.    0.  5     
